timestamp,response_time,status_code,error
2024-05-26T22:14:34.070180,0.3689761161804199,200,
2024-05-26T22:14:34.105209,0.40299201011657715,200,
2024-05-26T22:14:34.069179,0.36591196060180664,200,
2024-05-26T22:14:34.102210,0.39798521995544434,200,
2024-05-26T22:14:34.114208,0.40998315811157227,200,
2024-05-26T22:14:34.092182,0.3869595527648926,200,
2024-05-26T22:14:34.039020,0.3307967185974121,200,
2024-05-26T22:14:34.075196,0.3669726848602295,200,
2024-05-26T22:14:34.041022,0.3307991027832031,200,
2024-05-26T22:14:34.073191,0.36296796798706055,200,
2024-05-26T22:14:34.036018,0.3247823715209961,200,
2024-05-26T22:14:34.033022,0.32178592681884766,200,
2024-05-26T22:14:34.066180,0.3539574146270752,200,
2024-05-26T22:14:34.083180,0.36995720863342285,200,
2024-05-26T22:14:34.111211,0.3969883918762207,200,
2024-05-26T22:14:34.078192,0.3639695644378662,200,
2024-05-26T22:14:34.081189,0.3659670352935791,200,
2024-05-26T22:14:34.015998,0.2997739315032959,200,
2024-05-26T22:14:34.108209,0.39098381996154785,200,
2024-05-26T22:14:34.024998,0.3067760467529297,200,
2024-05-26T22:14:34.423598,0.7043733596801758,200,
2024-05-26T22:14:34.453644,0.7344200611114502,200,
2024-05-26T22:14:34.506514,0.7872891426086426,200,
2024-05-26T22:14:34.422397,0.7031726837158203,200,
2024-05-26T22:14:34.492226,0.7730021476745605,200,
2024-05-26T22:14:34.482097,0.7628731727600098,200,
2024-05-26T22:14:34.487097,0.7678730487823486,200,
2024-05-26T22:14:34.485097,0.7658727169036865,200,
2024-05-26T22:14:34.469833,0.7506084442138672,200,
2024-05-26T22:14:34.546822,0.8275973796844482,200,
2024-05-26T22:14:34.490097,0.7708723545074463,200,
2024-05-26T22:14:34.543821,0.8245971202850342,200,
2024-05-26T22:14:34.531609,0.8123843669891357,200,
2024-05-26T22:14:34.502429,0.7832045555114746,200,
2024-05-26T22:14:34.478998,0.7597737312316895,200,
2024-05-26T22:14:34.537831,0.8186073303222656,200,
2024-05-26T22:14:34.475998,0.7567739486694336,200,
2024-05-26T22:14:34.473002,0.7537777423858643,200,
2024-05-26T22:14:34.528610,0.8093860149383545,200,
2024-05-26T22:14:34.563578,0.844353437423706,200,
2024-05-26T22:14:34.825422,1.1061980724334717,200,
2024-05-26T22:14:34.732189,1.012965202331543,200,
2024-05-26T22:14:34.735503,1.0162787437438965,200,
2024-05-26T22:14:34.855096,1.1358716487884521,200,
2024-05-26T22:14:34.792934,1.073709487915039,200,
2024-05-26T22:14:34.858097,1.1388733386993408,200,
2024-05-26T22:14:34.813186,1.0939621925354004,200,
2024-05-26T22:14:34.865359,1.146134376525879,200,
2024-05-26T22:14:34.884877,1.1656525135040283,200,
2024-05-26T22:14:34.902717,1.1834921836853027,200,
2024-05-26T22:14:35.265579,0.3598661422729492,200,
2024-05-26T22:14:35.260416,0.3547031879425049,200,
2024-05-26T22:14:35.305348,0.39963531494140625,200,
2024-05-26T22:14:35.263579,0.3578662872314453,200,
2024-05-26T22:14:35.286227,0.38051390647888184,200,
2024-05-26T22:14:35.248737,0.34302377700805664,200,
2024-05-26T22:14:35.222345,0.3166317939758301,200,
2024-05-26T22:14:35.318798,0.4130847454071045,200,
2024-05-26T22:14:35.257416,0.3517036437988281,200,
2024-05-26T22:14:35.268580,0.3628668785095215,200,
2024-05-26T22:14:35.200236,0.294522762298584,200,
2024-05-26T22:14:35.243736,0.33802270889282227,200,
2024-05-26T22:14:35.329886,0.42417335510253906,200,
2024-05-26T22:14:35.332021,0.42630791664123535,200,
2024-05-26T22:14:35.296059,0.39034605026245117,200,
